Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Shin Megami Tensei II,SNES,1994,Role-Playing,Atlus,0,0,0.37,0,0.37,NA,NA,NA,NA,NA,NA
Zero4 Champ RR,SNES,1994,Sports,Media Rings,0,0,0.36,0,0.36,NA,NA,NA,NA,NA,NA
Super Fire ProWrestling Special,SNES,1994,Fighting,Human Entertainment,0,0,0.36,0,0.36,NA,NA,NA,NA,NA,NA
Breath of Fire II,SNES,1994,Role-Playing,Laguna,0,0,0.36,0,0.36,NA,NA,NA,NA,NA,NA
Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,SNES,1994,Platform,Konami Digital Entertainment,0,0,0.36,0,0.36,NA,NA,NA,NA,NA,NA
Super Power League 2,SNES,1994,Sports,Hudson Soft,0,0,0.33,0,0.33,NA,NA,NA,NA,NA,NA
Parodius,PS,1994,Shooter,Konami Digital Entertainment,0,0,0.31,0.02,0.33,NA,NA,NA,NA,NA,NA
Live A Live,SNES,1994,Role-Playing,SquareSoft,0,0,0.32,0,0.32,NA,NA,NA,NA,NA,NA
Yuu Yuu Hakusho 2: Kakutou no Sho,SNES,1994,Fighting,Namco Bandai Games,0,0,0.31,0,0.31,NA,NA,NA,NA,NA,NA
Decathlete,SAT,1994,Sports,Sega,0,0,0.3,0,0.3,NA,NA,NA,NA,NA,NA
Daikaijyuu Monogatari,SNES,1994,Role-Playing,Hudson Soft,0,0,0.3,0,0.3,NA,NA,NA,NA,NA,NA
Itadaki Street 2: Neon Sign wa Bara Iro ni,SNES,1994,Misc,Enix Corporation,0,0,0.29,0,0.29,NA,NA,NA,NA,NA,NA
International Superstar Soccer,SNES,1994,Sports,Konami Digital Entertainment,0,0,0.28,0,0.28,NA,NA,NA,NA,NA,NA
SimCity 2000,SAT,1994,Simulation,Sega,0,0,0.28,0,0.28,NA,NA,NA,NA,NA,NA
Slam Dunk: Yonkyo Taiketsu!!,SNES,1994,Sports,Namco Bandai Games,0,0,0.27,0,0.27,NA,NA,NA,NA,NA,NA
Thoroughbred Breeder II,SNES,1994,Simulation,Hect,0,0,0.27,0,0.27,NA,NA,NA,NA,NA,NA
Virtua Racing,GEN,1994,Racing,Sega,0,0,0.26,0,0.26,NA,NA,NA,NA,NA,NA
Galactic Attack,SAT,1994,Shooter,Acclaim Entertainment,0,0,0.25,0,0.25,NA,NA,NA,NA,NA,NA
A. IV Evolution: A Ressha de Ikou 4,PS,1994,Strategy,ArtDink,0,0,0.24,0.02,0.25,NA,NA,NA,NA,NA,NA
Samurai Shodown II,NG,1994,Fighting,SNK,0,0,0.25,0,0.25,NA,NA,NA,NA,NA,NA
The King of Fighters '95 (CD),NG,1994,Fighting,SNK,0,0,0.23,0,0.23,NA,NA,NA,NA,NA,NA
Drift King Shutokou Battle '94,SNES,1994,Racing,BPS,0,0,0.2,0,0.2,NA,NA,NA,NA,NA,NA
Samurai Spirits (CD),NG,1994,Fighting,SNK,0,0,0.2,0,0.2,NA,NA,NA,NA,NA,NA
Wing Arms,SAT,1994,Shooter,Sega,0,0,0.2,0,0.2,NA,NA,NA,NA,NA,NA
ThunderStrike 2,PS,1994,Simulation,Core Design Ltd.,0.1,0.07,0,0.01,0.19,NA,NA,NA,NA,NA,NA
SD Gundam GX,SNES,1994,Strategy,Namco Bandai Games,0,0,0.19,0,0.19,NA,NA,NA,NA,NA,NA
Gokujou Parodius,SNES,1994,Shooter,Konami Digital Entertainment,0,0,0.18,0,0.18,NA,NA,NA,NA,NA,NA
F1 Challenge,SAT,1994,Racing,Sega,0,0,0.18,0,0.18,NA,NA,NA,NA,NA,NA
Saturday Night Slam Masters,SNES,1994,Fighting,Capcom,0,0,0.16,0,0.16,NA,NA,NA,NA,NA,NA
"Lunar 2: Eternal Blue(sales, but wrong system)",GEN,1994,Role-Playing,Game Arts,0,0,0.14,0,0.14,NA,NA,NA,NA,NA,NA
Shining Force CD,SCD,1994,Strategy,Sega,0,0,0.14,0,0.14,NA,NA,NA,NA,NA,NA
The King of Fighters '94,NG,1994,Fighting,SNK,0,0,0.12,0,0.12,NA,NA,NA,NA,NA,NA
Slayers,SNES,1994,Role-Playing,Banpresto,0,0,0.12,0,0.12,NA,NA,NA,NA,NA,NA
Battle Arena Toshinden Remix,SAT,1994,Fighting,Sega,0,0,0.12,0,0.12,NA,NA,NA,NA,NA,NA
Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,SNES,1994,Fighting,Angel Studios,0,0,0.12,0,0.12,NA,NA,NA,NA,NA,NA
Center Ring Boxing,SAT,1994,Fighting,JVC,0,0,0.12,0,0.12,NA,NA,NA,NA,NA,NA
Primal Rage,PS,1994,Fighting,Time Warner Interactive,0.06,0.04,0,0.01,0.11,NA,NA,NA,NA,NA,NA
Jikkyou Powerful Pro Yakyuu '95,PS,1994,Sports,Konami Digital Entertainment,0,0,0.11,0.01,0.11,NA,NA,NA,NA,NA,NA
Final Fantasy I & II,NES,1994,Role-Playing,Square,0,0,0.11,0,0.11,NA,NA,NA,NA,NA,NA
Jupiter Strike,PS,1994,Shooter,Acclaim Entertainment,0.06,0.04,0,0.01,0.11,NA,NA,NA,NA,NA,NA
Crime Crackers,PS,1994,Role-Playing,Sony Computer Entertainment,0,0,0.09,0.01,0.1,NA,NA,NA,NA,NA,NA
Clockwork Knight,SAT,1994,Platform,Sega,0,0,0.09,0,0.09,NA,NA,NA,NA,NA,NA
Theme Park,SAT,1994,Simulation,Electronic Arts,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
King's Field (Japan),PS,1994,Role-Playing,From Software,0,0,0.08,0.01,0.08,NA,NA,NA,NA,NA,NA
Yuu Yuu Hakusho: Makyo Toitsusen,GEN,1994,Fighting,Sega,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
Dragon Slayer: The Legend of Heroes,GEN,1994,Role-Playing,Sega,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
Majin Tensei,SNES,1994,Role-Playing,Atlus,0,0,0.08,0,0.08,NA,NA,NA,NA,NA,NA
Gale Racer,SAT,1994,Racing,Sega,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Formula One World Championship: Beyond the Limit,SCD,1994,Racing,Sega,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Derby Jockey: Kishou e no Michi,SNES,1994,Sports,Asmik Corp,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Kenyuu Densetsu Yaiba,SNES,1994,Action,Banpresto,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Motor Toon Grand Prix (Japan),PS,1994,Racing,Sony Computer Entertainment,0,0,0.06,0,0.07,NA,NA,NA,NA,NA,NA
Discworld,PS,1994,Adventure,Psygnosis,0.04,0.02,0,0,0.06,NA,NA,NA,NA,NA,NA
Robotica,SAT,1994,Shooter,Sega,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
Worldwide Soccer,SAT,1994,Sports,Sega,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
Record of Lodoss War: Eiyuu Sensou,SCD,1994,Role-Playing,Sega,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
Myst,SAT,1994,Adventure,Sunsoft,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
Game no Kanzume Vol 2,SCD,1994,Misc,Sega,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,SNES,1994,Misc,Vap,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Golden Axe: The Duel,SAT,1994,Fighting,Sega,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Game no Kanzume Vol 1,SCD,1994,Misc,Sega,0,0,0.04,0,0.05,NA,NA,NA,NA,NA,NA
World Series Baseball,SAT,1994,Sports,Sega,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
Galaxy Fight,SAT,1994,Fighting,Sunsoft,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
J-League Pro Striker 2,GEN,1994,Sports,Sega,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
Castlevania Bloodlines,GEN,1994,Platform,Konami Digital Entertainment,0,0,0.04,0,0.04,NA,NA,NA,NA,NA,NA
First Queen: Ornic Senki,SNES,1994,Role-Playing,Culture Brain,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Gaia Saver Hero Saidai no Sakusen,SNES,1994,Role-Playing,Banpresto,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Puzzle & Action: Tant-R,GEN,1994,Misc,Sega,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Kidou Senshi V Gundam,SNES,1994,Action,Namco Bandai Games,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
The Great Battle Gaiden 2: Matsuri da Wasshoi,SNES,1994,Action,Banpresto,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Bust-A-Move,3DO,1994,Puzzle,Micro Cabin,0,0,0.02,0,0.02,NA,NA,NA,NA,NA,NA
Sugoi Hebereke,SNES,1994,Fighting,Sunsoft,0,0,0.02,0,0.02,NA,NA,NA,NA,NA,NA
Pebble Beach Golf Links,SAT,1994,Sports,Sega,0,0,0.02,0,0.02,NA,NA,NA,NA,NA,NA
Mortal Kombat,PC,1994,Fighting,Acclaim Entertainment,0.02,0,0,0,0.02,NA,NA,NA,NA,NA,NA
World Class Rugby 2: Kokunai Gekitou Hen '93,SNES,1994,Sports,Misawa,0,0,0.02,0,0.02,NA,NA,NA,NA,NA,NA
