Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Street Fighter Alpha 3,PS,1998,Fighting,Virgin Interactive,0.38,0.12,0.51,0.02,1.03,93,12,8.5,46,Capcom,T
Pong: The Next Level,PS,1998,Puzzle,Hasbro Interactive,0.56,0.38,0,0.07,1.01,NA,NA,NA,NA,NA,NA
Oddworld: Abe's Exoddus,PS,1998,Platform,GT Interactive,0.55,0.38,0,0.06,0.99,88,13,9.1,69,Oddworld Inhabitants,T
NASCAR 99,N64,1998,Racing,Electronic Arts,0.94,0.04,0,0.01,0.98,NA,NA,NA,NA,NA,NA
Glover,N64,1998,Platform,Hasbro Interactive,0.72,0.17,0,0.01,0.91,NA,NA,NA,NA,NA,NA
Madden NFL 99,N64,1998,Sports,Electronic Arts,0.84,0.05,0,0.01,0.9,NA,NA,NA,NA,NA,NA
NHL 2000,PS,1998,Sports,Electronic Arts,0.48,0.33,0,0.06,0.87,NA,NA,NA,NA,NA,NA
MLB 99,PS,1998,Sports,Sony Computer Entertainment,0.48,0.32,0,0.06,0.86,NA,NA,NA,NA,NA,NA
The Game of Life,PS,1998,Misc,Unknown,0.46,0.31,0,0.05,0.83,NA,NA,NA,NA,NA,NA
MediEvil,PS,1998,Platform,Sony Computer Entertainment,0.46,0.31,0,0.05,0.83,NA,NA,NA,NA,NA,NA
The Next Tetris,PS,1998,Puzzle,Atari,0.45,0.31,0,0.05,0.81,NA,NA,NA,NA,NA,NA
World Soccer Jikkyou Winning Eleven 3: World Cup France '98,PS,1998,Sports,Konami Digital Entertainment,0,0,0.75,0.05,0.81,NA,NA,NA,NA,NA,NA
Major League Baseball Featuring Ken Griffey Jr,N64,1998,Sports,Nintendo,0.75,0.03,0,0.01,0.79,NA,NA,NA,NA,NA,NA
NBA ShootOut 98,PS,1998,Sports,Sony Computer Entertainment,0.43,0.29,0,0.05,0.78,NA,NA,NA,NA,NA,NA
ISS Pro Evolution,PS,1998,Sports,Konami Digital Entertainment,0,0,0.71,0.05,0.76,94,4,8.7,40,KCET,E
Mortal Kombat 4,N64,1998,Fighting,GT Interactive,0.55,0.17,0,0.01,0.73,NA,NA,NA,NA,NA,NA
SD Gundam G Generation,PS,1998,Strategy,Namco Bandai Games,0,0,0.67,0.05,0.72,NA,NA,NA,NA,NA,NA
Fear Effect,PS,1998,Action,Eidos Interactive,0.4,0.27,0,0.05,0.72,NA,NA,NA,NA,NA,NA
South Park,PS,1998,Shooter,Acclaim Entertainment,0.39,0.27,0,0.05,0.71,NA,NA,NA,NA,NA,NA
Command & Conquer: Red Alert Retaliation,PS,1998,Strategy,Virgin Interactive,0.39,0.27,0,0.05,0.7,NA,NA,NA,NA,NA,NA
Chocobo's Dungeon 2,PS,1998,Role-Playing,SquareSoft,0.04,0.03,0.58,0.05,0.7,NA,NA,NA,NA,NA,NA
NFL Xtreme,PS,1998,Sports,Sony Computer Entertainment,0.38,0.26,0,0.05,0.69,NA,NA,NA,NA,NA,NA
Bushido Blade 2,PS,1998,Fighting,SquareSoft,0.25,0.17,0.22,0.04,0.68,NA,NA,NA,NA,NA,NA
Suikoden II,PS,1998,Role-Playing,Konami Digital Entertainment,0.15,0.1,0.38,0.04,0.68,82,8,8.4,162,Konami,T
Street Sk8er,PS,1998,Sports,Electronic Arts,0.37,0.25,0,0.04,0.67,NA,NA,NA,NA,NA,NA
Spice World,PS,1998,Action,Sony Computer Entertainment,0.37,0.25,0,0.04,0.67,NA,NA,NA,NA,NA,NA
Tiger Woods PGA Tour 2000,PS,1998,Sports,Electronic Arts,0.37,0.25,0,0.04,0.66,NA,NA,NA,NA,NA,NA
Legend of Legaia,PS,1998,Role-Playing,Sony Computer Entertainment,0.37,0.25,0,0.04,0.66,NA,NA,NA,NA,NA,NA
Um Jammer Lammy,PS,1998,Misc,Sony Computer Entertainment,0.12,0.08,0.41,0.04,0.66,NA,NA,NA,NA,NA,NA
Animaniacs Ten Pin Alley,PS,1998,Sports,ASC Games,0.36,0.25,0,0.04,0.66,NA,NA,NA,NA,NA,NA
Centipede,PS,1998,Shooter,Atari,0.36,0.25,0,0.04,0.65,NA,NA,NA,NA,NA,NA
Cruis'n World,N64,1998,Racing,Nintendo,0.59,0.04,0,0.01,0.64,NA,NA,NA,NA,NA,NA
A Bug's Life,N64,1998,Platform,Activision,0.49,0.13,0,0.01,0.63,NA,NA,NA,NA,NA,NA
Tomb Raider III: Adventures of Lara Croft,PC,1998,Action,Eidos Interactive,0.59,0.03,0,0,0.62,NA,NA,8.2,29,Core Design Ltd.,T
NFL Quarterback Club 99,N64,1998,Sports,Acclaim Entertainment,0.59,0.02,0,0,0.62,NA,NA,NA,NA,NA,NA
Small Soldiers,PS,1998,Platform,Electronic Arts,0.34,0.23,0,0.04,0.61,NA,NA,NA,NA,NA,NA
BeatMania Append 3rdMix,PS,1998,Simulation,Konami Digital Entertainment,0,0,0.56,0.04,0.6,NA,NA,NA,NA,NA,NA
Xena: Warrior Princess,PS,1998,Adventure,Electronic Arts,0.33,0.23,0,0.04,0.6,NA,NA,NA,NA,NA,NA
CyberTiger,PS,1998,Sports,Electronic Arts,0.33,0.22,0,0.04,0.59,NA,NA,NA,NA,NA,NA
Jikkyou Powerful Pro Yakyuu '98 Kaimakuban,PS,1998,Sports,Konami Digital Entertainment,0,0,0.55,0.04,0.59,NA,NA,NA,NA,NA,NA
International Superstar Soccer '98,N64,1998,Sports,Konami Digital Entertainment,0.06,0.3,0.19,0.03,0.58,NA,NA,NA,NA,NA,NA
World Cup 98,N64,1998,Sports,Electronic Arts,0.14,0.4,0,0.04,0.58,NA,NA,NA,NA,NA,NA
Tales of Phantasia,PS,1998,Role-Playing,Namco Bandai Games,0,0,0.54,0.04,0.58,NA,NA,NA,NA,NA,NA
Gex: Enter the Gecko,PS,1998,Platform,BMG Interactive Entertainment,0.32,0.22,0,0.04,0.58,NA,NA,NA,NA,NA,NA
Championship Motocross featuring Ricky Carmichael,PS,1998,Racing,THQ,0.32,0.22,0,0.04,0.58,NA,NA,NA,NA,NA,NA
Lunar: Silver Star Story Complete,PS,1998,Role-Playing,Kadokawa Shoten,0.27,0.18,0.06,0.04,0.55,78,15,9.1,35,Game Arts,T
Super Robot Taisen F Kanketsuhen,SAT,1998,Strategy,Banpresto,0,0,0.55,0,0.55,NA,NA,NA,NA,NA,NA
FIFA 99,N64,1998,Sports,Electronic Arts,0.11,0.39,0,0.03,0.54,NA,NA,NA,NA,NA,NA
Bust A Groove,PS,1998,Misc,Sony Computer Entertainment,0.09,0.06,0.35,0.04,0.54,NA,NA,NA,NA,NA,NA
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare",SAT,1998,Adventure,Sega,0,0,0.53,0,0.53,NA,NA,NA,NA,NA,NA
Rival Schools: United By Fate,PS,1998,Fighting,Capcom,0.12,0.08,0.28,0.03,0.52,NA,NA,NA,NA,NA,NA
Wu-Tang: Shaolin Style,PS,1998,Fighting,Activision,0.27,0.18,0,0.03,0.48,NA,NA,NA,NA,NA,NA
All-Star Baseball 99,N64,1998,Sports,Acclaim Entertainment,0.44,0.04,0,0,0.48,NA,NA,NA,NA,NA,NA
NBA Live 99,N64,1998,Sports,Electronic Arts,0.45,0.02,0,0,0.47,NA,NA,NA,NA,NA,NA
Bomberman Hero,N64,1998,Platform,Nintendo,0.27,0.06,0.08,0.05,0.47,NA,NA,NA,NA,NA,NA
Quest 64,N64,1998,Role-Playing,Konami Digital Entertainment,0.38,0.08,0,0.01,0.47,NA,NA,NA,NA,NA,NA
NCAA Gamebreaker 99,PS,1998,Sports,989 Studios,0.25,0.17,0,0.03,0.45,NA,NA,NA,NA,NA,NA
World Stadium 2,PS,1998,Sports,Namco Bandai Games,0,0,0.42,0.03,0.45,NA,NA,NA,NA,NA,NA
Apocalypse,PS,1998,Action,Activision,0.25,0.17,0,0.03,0.45,NA,NA,NA,NA,NA,NA
Rampage World Tour,N64,1998,Action,GT Interactive,0.36,0.08,0,0.01,0.45,NA,NA,NA,NA,NA,NA
WipEout 64,N64,1998,Racing,Midway Games,0.28,0.14,0,0.01,0.43,NA,NA,NA,NA,NA,NA
Rascal,PS,1998,Action,Psygnosis,0.24,0.16,0,0.03,0.42,NA,NA,NA,NA,NA,NA
JGTC: All-Japan Grand Touring Car Championship,PS,1998,Racing,TYO,0.23,0.16,0,0.03,0.42,NA,NA,NA,NA,NA,NA
Rush 2: Extreme Racing USA,N64,1998,Racing,Midway Games,0.35,0.06,0,0,0.42,NA,NA,NA,NA,NA,NA
International Superstar Soccer Pro '98,PS,1998,Sports,Konami Digital Entertainment,0.02,0.02,0.35,0.03,0.42,NA,NA,NA,NA,NA,NA
Tomb Raider: The Last Revelation,PC,1998,Action,Eidos Interactive,0.41,0,0,0,0.41,NA,NA,8.6,50,Core Design Ltd.,T
Quake II,PS,1998,Shooter,Activision,0.23,0.16,0,0.03,0.41,NA,NA,NA,NA,NA,NA
'98 Koshien,PS,1998,Sports,Magical Company,0.15,0.1,0.12,0.03,0.41,NA,NA,NA,NA,NA,NA
NHL 99,N64,1998,Sports,Electronic Arts,0.38,0.01,0,0,0.39,NA,NA,NA,NA,NA,NA
Thrasher Presents: Skate and Destroy,PS,1998,Sports,Take-Two Interactive,0.22,0.15,0,0.03,0.39,NA,NA,NA,NA,NA,NA
Extreme-G: XG2,N64,1998,Racing,Acclaim Entertainment,0.31,0.07,0,0,0.39,NA,NA,NA,NA,NA,NA
Wario Land II (GBC),GB,1998,Platform,Nintendo,0,0,0.38,0,0.38,NA,NA,NA,NA,NA,NA
Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,PS,1998,Racing,Human Entertainment,0,0,0.36,0.03,0.38,NA,NA,NA,NA,NA,NA
Ninja: Shadow of Darkness,PS,1998,Action,Eidos Interactive,0.21,0.14,0,0.02,0.38,NA,NA,NA,NA,NA,NA
Rogue Trip: Vacation 2012,PS,1998,Racing,GT Interactive,0.21,0.14,0,0.02,0.38,NA,NA,NA,NA,NA,NA
Yarudora Series Vol.1: Double Cast,PS,1998,Adventure,Sony Computer Entertainment,0,0,0.35,0.02,0.37,NA,NA,NA,NA,NA,NA
Virtua Fighter 3tb,DC,1998,Fighting,Sega,0,0,0.37,0,0.37,NA,NA,NA,NA,NA,NA
South Park Rally,PS,1998,Racing,Acclaim Entertainment,0.2,0.13,0,0.02,0.36,NA,NA,NA,NA,NA,NA
Blasto,PS,1998,Action,Sony Computer Entertainment,0.2,0.13,0,0.02,0.35,NA,NA,NA,NA,NA,NA
Rally Cross 2,PS,1998,Racing,989 Studios,0.19,0.13,0,0.02,0.35,NA,NA,NA,NA,NA,NA
Kurushi Final: Mental Blocks,PS,1998,Puzzle,Sony Computer Entertainment,0,0,0.32,0.02,0.34,NA,NA,NA,NA,NA,NA
Off Road Challenge,N64,1998,Racing,GT Interactive,0.27,0.06,0,0,0.34,NA,NA,NA,NA,NA,NA
Backstreet Billiards,PS,1998,Misc,ASCII Entertainment,0.19,0.13,0,0.02,0.34,NA,NA,NA,NA,NA,NA
Tiny Tank,PS,1998,Action,Sony Computer Entertainment,0.19,0.13,0,0.02,0.34,NA,NA,NA,NA,NA,NA
Bomberman World,PS,1998,Puzzle,Sony Computer Entertainment,0.06,0.04,0.22,0.02,0.33,NA,NA,NA,NA,NA,NA
Deathtrap Dungeon,PS,1998,Action,Eidos Interactive,0.19,0.13,0,0.02,0.33,NA,NA,NA,NA,NA,NA
BattleTanx,N64,1998,Action,3DO,0.26,0.06,0,0,0.33,NA,NA,NA,NA,NA,NA
Pitfall 3D: Beyond the Jungle,PS,1998,Platform,Activision,0.18,0.12,0,0.02,0.33,NA,NA,NA,NA,NA,NA
NHL Breakaway 98,N64,1998,Sports,Acclaim Entertainment,0.3,0.02,0,0,0.32,NA,NA,NA,NA,NA,NA
Heart of Darkness,PS,1998,Platform,Ocean,0.18,0.12,0,0.02,0.32,NA,NA,NA,NA,NA,NA
Sesame Street: Elmo's Letter Adventure,PS,1998,Misc,NewKidCo,0.17,0.12,0,0.02,0.31,NA,NA,NA,NA,NA,NA
Tiny Toon Adventures: The Great Beanstalk,PS,1998,Misc,Sony Computer Entertainment,0.17,0.12,0,0.02,0.31,NA,NA,NA,NA,NA,NA
Goemon's Great Adventure,N64,1998,Platform,Konami Digital Entertainment,0.06,0.02,0.13,0.1,0.31,NA,NA,NA,NA,NA,NA
Vigilante 8,N64,1998,Racing,Activision,0.25,0.06,0,0,0.31,NA,NA,NA,NA,NA,NA
Demolition Racer,PS,1998,Racing,Infogrames,0.17,0.12,0,0.02,0.31,NA,NA,NA,NA,NA,NA
NHL FaceOff 2000,PS,1998,Sports,Sony Computer Entertainment,0.17,0.12,0,0.02,0.31,NA,NA,NA,NA,NA,NA
South Park: Chef's Luv Shack,PS,1998,Misc,Acclaim Entertainment,0.17,0.12,0,0.02,0.31,NA,NA,NA,NA,NA,NA
Ehrgeiz,PS,1998,Fighting,SquareSoft,0.17,0.12,0,0.02,0.3,NA,NA,NA,NA,NA,NA
Kagero: Deception II,PS,1998,Strategy,Virgin Interactive,0.03,0.02,0.22,0.02,0.29,NA,NA,NA,NA,NA,NA
Viz,N64,1998,Racing,Acclaim Entertainment,0.23,0.06,0,0,0.29,NA,NA,NA,NA,NA,NA
Top Gear Overdrive,N64,1998,Racing,Kemco,0.23,0.06,0,0,0.29,NA,NA,NA,NA,NA,NA
Dead or Alive,PS,1998,Fighting,Sony Computer Entertainment,0.09,0.06,0.1,0.02,0.28,84,10,8.6,18,Team Ninja,T
Civilization II,PS,1998,Strategy,Activision,0.15,0.11,0,0.02,0.28,NA,NA,NA,NA,NA,NA
Yu-Gi-Oh! Monster Capsule Breed & Battle,PS,1998,Role-Playing,Konami Digital Entertainment,0,0,0.26,0.02,0.28,NA,NA,NA,NA,NA,NA
Warpath: Jurassic Park,PS,1998,Fighting,Electronic Arts,0.15,0.1,0,0.02,0.28,NA,NA,NA,NA,NA,NA
Resident Evil 2: Dual Shock Edition,PS,1998,Action,Capcom,0,0,0.26,0.02,0.27,NA,NA,NA,NA,NA,NA
Jikkyou Powerful Pro Yakyuu 5,N64,1998,Sports,Konami Digital Entertainment,0,0,0.27,0,0.27,NA,NA,NA,NA,NA,NA
NBA Jam 99,N64,1998,Sports,Acclaim Entertainment,0.25,0.02,0,0,0.27,NA,NA,NA,NA,NA,NA
Jikkyou Powerful Pro Yakyuu '98 Ketteiban,PS,1998,Sports,Konami Digital Entertainment,0,0,0.25,0.02,0.27,NA,NA,NA,NA,NA,NA
Jade Cocoon: Story of the Tamamayu,PS,1998,Role-Playing,Crave Entertainment,0.15,0.1,0,0.02,0.27,NA,NA,NA,NA,NA,NA
The House of the Dead 2,DC,1998,Shooter,Sega,0,0,0.26,0,0.26,NA,NA,NA,NA,NA,NA
Marvel Super Heroes vs. Street Fighter,PS,1998,Fighting,Virgin Interactive,0.14,0.1,0,0.02,0.26,NA,NA,NA,NA,NA,NA
Choro Q3,PS,1998,Racing,Takara,0,0,0.24,0.02,0.26,NA,NA,NA,NA,NA,NA
Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,PS,1998,Sports,Axela,0,0,0.24,0.02,0.25,NA,NA,NA,NA,NA,NA
Kidou Senshi Gundam: Giren no Yabou,SAT,1998,Strategy,Namco Bandai Games,0,0,0.25,0,0.25,NA,NA,NA,NA,NA,NA
Evil Zone,PS,1998,Fighting,Titus,0.14,0.1,0,0.02,0.25,NA,NA,NA,NA,NA,NA
Fox Sports College Hoops '99,N64,1998,Sports,Fox Interactive,0.2,0.05,0,0,0.25,NA,NA,NA,NA,NA,NA
Gex 64: Enter the Gecko,N64,1998,Action,GT Interactive,0.2,0.05,0,0,0.25,NA,NA,NA,NA,NA,NA
Caesars Palace II,PS,1998,Misc,Interplay,0.14,0.09,0,0.02,0.25,NA,NA,NA,NA,NA,NA
Pro Yakyuu Team o Tsukurou!,SAT,1998,Sports,Sega,0,0,0.25,0,0.25,NA,NA,NA,NA,NA,NA
Sentimental Graffiti,SAT,1998,Adventure,NEC Interchannel,0,0,0.25,0,0.25,NA,NA,NA,NA,NA,NA
Shadow Man,PS,1998,Action,Acclaim Entertainment,0.14,0.09,0,0.02,0.25,NA,NA,NA,NA,NA,NA
Lucky Luke,PS,1998,Platform,Ocean,0.13,0.09,0,0.02,0.24,NA,NA,NA,NA,NA,NA
Forsaken,PS,1998,Shooter,Acclaim Entertainment,0.13,0.09,0,0.02,0.24,NA,NA,NA,NA,NA,NA
Wild 9,PS,1998,Action,Interplay,0.13,0.09,0,0.02,0.24,NA,NA,NA,NA,NA,NA
Sesame Street: Elmo's Number Journey,PS,1998,Misc,NewKidCo,0.13,0.09,0,0.02,0.24,NA,NA,NA,NA,NA,NA
Street Fighter EX2 Plus,PS,1998,Fighting,Virgin Interactive,0.13,0.09,0,0.02,0.23,NA,NA,NA,NA,NA,NA
Gundam Battle Assault,PS,1998,Fighting,Namco Bandai Games,0.13,0.09,0,0.02,0.23,61,4,7.8,4,Natsume,T
Colony Wars: Vengeance,PS,1998,Simulation,Psygnosis,0.13,0.09,0,0.02,0.23,NA,NA,NA,NA,NA,NA
Rampage 2: Universal Tour,PS,1998,Action,GT Interactive,0.13,0.09,0,0.01,0.23,NA,NA,NA,NA,NA,NA
