Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Ape Escape,PS,1999,Platform,Sony Computer Entertainment,0.71,0.48,0.32,0.11,1.63,90,19,8.8,53,SCEI,E
Silent Hill,PS,1999,Action,Konami Digital Entertainment,0.71,0.48,0.3,0.1,1.6,86,17,9.2,326,KCET,M
NASCAR 2000,PS,1999,Racing,Electronic Arts,0.88,0.6,0,0.1,1.59,NA,NA,NA,NA,NA,NA
Command & Conquer: Tiberian Sun,PC,1999,Strategy,Westwood Studios,1.55,0,0,0,1.55,NA,NA,NA,NA,NA,NA
WWF WrestleMania 2000,N64,1999,Fighting,THQ,1.2,0.25,0.02,0.02,1.48,NA,NA,NA,NA,NA,NA
Mario Golf,N64,1999,Action,Nintendo,0.62,0.18,0.65,0.02,1.47,NA,NA,NA,NA,NA,NA
Namco Museum 64,N64,1999,Misc,Namco Bandai Games,1.24,0.17,0.03,0.01,1.45,NA,NA,NA,NA,NA,NA
Frogger 2: Swampy's Revenge,PS,1999,Action,Hasbro Interactive,0.8,0.54,0,0.09,1.43,77,4,7.9,8,Blitz Games,E
Triple Play 2000,PS,1999,Sports,Electronic Arts,0.79,0.54,0,0.09,1.43,NA,NA,NA,NA,NA,NA
Knockout Kings 2000,PS,1999,Fighting,Electronic Arts,1.02,0.34,0,0.05,1.41,NA,NA,NA,NA,NA,NA
Dance Dance Revolution (Japan),PS,1999,Simulation,Konami Digital Entertainment,0,0,1.26,0.09,1.35,NA,NA,NA,NA,NA,NA
Rugrats Studio Tour,PS,1999,Adventure,THQ,0.57,0.67,0,0.07,1.31,NA,NA,NA,NA,NA,NA
Digimon World,PS,1999,Role-Playing,Namco Bandai Games,0.56,0.38,0.28,0.08,1.3,NA,NA,NA,NA,NA,NA
Army Men 3D,PS,1999,Action,3DO,1.1,0.14,0,0.04,1.28,NA,NA,NA,NA,NA,NA
Twisted Metal 4,PS,1999,Racing,989 Studios,1.07,0.16,0,0.04,1.28,NA,NA,NA,NA,NA,NA
Game & Watch Gallery 3,GB,1999,Misc,Nintendo,0.79,0.31,0.08,0.04,1.22,NA,NA,NA,NA,NA,NA
Star Wars Episode 1: Jedi Power Battles,PS,1999,Action,LucasArts,0.66,0.48,0.01,0.06,1.21,NA,NA,NA,NA,NA,NA
NFL 2K,DC,1999,Sports,Sega,1.12,0.05,0,0.02,1.2,NA,NA,NA,NA,NA,NA
The Dukes of Hazzard: Racing for Home,PS,1999,Racing,Ubisoft,0.99,0.16,0,0.04,1.19,NA,NA,NA,NA,NA,NA
Metal Gear Solid VR Missions,PS,1999,Adventure,Konami Digital Entertainment,0.66,0.45,0,0.08,1.18,NA,NA,NA,NA,NA,NA
Shenmue,DC,1999,Adventure,Sega,0.52,0.24,0.38,0.04,1.18,88,9,9.4,201,Sega AM2,T
Jet Force Gemini,N64,1999,Shooter,Nintendo,0.78,0.28,0.07,0.02,1.16,NA,NA,NA,NA,NA,NA
Derby Stallion 99,PS,1999,Sports,ASCII Entertainment,0,0,1.06,0.07,1.13,NA,NA,NA,NA,NA,NA
Legend of Mana,PS,1999,Role-Playing,SquareSoft,0.18,0.13,0.73,0.07,1.11,NA,NA,NA,NA,NA,NA
Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,GB,1999,Strategy,Konami Digital Entertainment,0,0,1.1,0,1.1,NA,NA,NA,NA,NA,NA
Doko Demo Issyo,PS,1999,Misc,Sony Computer Entertainment,0,0,1,0.07,1.07,NA,NA,NA,NA,NA,NA
Championship Manager 99/00,PC,1999,Sports,Eidos Interactive,0,0.98,0,0.09,1.07,NA,NA,NA,NA,NA,NA
Hot Wheels Turbo Racing,PS,1999,Racing,Electronic Arts,0.59,0.4,0,0.07,1.07,NA,NA,NA,NA,NA,NA
Worms Armageddon,PS,1999,Strategy,Microprose,0.18,0.81,0,0.08,1.06,NA,NA,NA,NA,NA,NA
Jampack Summer '99,PS,1999,Misc,Sony Computer Entertainment,0.54,0.36,0,0.06,0.96,NA,NA,NA,NA,NA,NA
Dance Dance Revolution 2nd ReMIX,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.9,0.06,0.96,NA,NA,NA,NA,NA,NA
NCAA Football 2000,PS,1999,Sports,Electronic Arts,0.53,0.36,0,0.06,0.95,NA,NA,NA,NA,NA,NA
SaGa Frontier 2,PS,1999,Role-Playing,SquareSoft,0.1,0.07,0.71,0.06,0.94,NA,NA,NA,NA,NA,NA
MLB 2000,PS,1999,Sports,Sony Computer Entertainment,0.52,0.35,0,0.06,0.94,NA,NA,NA,NA,NA,NA
Toy Story 2: Buzz Lightyear to the Rescue!,N64,1999,Platform,Activision,0.71,0.2,0,0.01,0.93,NA,NA,NA,NA,NA,NA
SnoCross Championship Racing,PS,1999,Racing,Ubisoft,0.52,0.35,0,0.06,0.93,66,8,NA,NA,UDS,E
Knockout Kings 2000,N64,1999,Fighting,Electronic Arts,0.63,0.27,0,0.02,0.92,NA,NA,NA,NA,NA,NA
3Xtreme,PS,1999,Action,989 Studios,0.5,0.34,0,0.06,0.9,NA,NA,NA,NA,NA,NA
Army Men: Air Attack,PS,1999,Action,3DO,0.47,0.32,0,0.06,0.85,NA,NA,NA,NA,NA,NA
Q*bert,PS,1999,Puzzle,Atari,0.46,0.32,0,0.05,0.84,NA,NA,NA,NA,NA,NA
Ace Combat 3: Electrosphere,PS,1999,Simulation,Sony Computer Entertainment,0.22,0.15,0.4,0.05,0.83,NA,NA,NA,NA,NA,NA
Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,PS,1999,Sports,Konami Digital Entertainment,0,0,0.76,0.05,0.81,NA,NA,NA,NA,NA,NA
Valkyrie Profile,PS,1999,Role-Playing,Enix Corporation,0.07,0.05,0.63,0.05,0.81,81,8,8.8,37,Tri-Ace,T
Army Men: Sarge's Heroes,N64,1999,Action,3DO,0.68,0.12,0,0.01,0.81,NA,NA,NA,NA,NA,NA
Final Fantasy Anthology,PS,1999,Role-Playing,Square EA,0.45,0.3,0,0.05,0.8,80,14,8.1,28,SquareSoft,T
WCW Mayhem,N64,1999,Fighting,Electronic Arts,0.63,0.15,0,0.01,0.79,NA,NA,NA,NA,NA,NA
Marvel vs. Capcom: Clash of Super Heroes,PS,1999,Fighting,Capcom,0.43,0.3,0,0.05,0.78,NA,NA,NA,NA,NA,NA
Need for Speed: Porsche Unleashed,PS,1999,Racing,Electronic Arts,0.43,0.29,0,0.05,0.77,78,13,8.5,24,Eden Studios,E
Dragon Warrior I&II,GB,1999,Role-Playing,Enix Corporation,0,0,0.77,0,0.77,NA,NA,NA,NA,NA,NA
Jet Moto 3,PS,1999,Racing,Sony Computer Entertainment,0.41,0.28,0,0.05,0.74,NA,NA,NA,NA,NA,NA
Croc 2,PS,1999,Platform,Fox Interactive,0.41,0.28,0,0.05,0.73,NA,NA,NA,NA,NA,NA
Test Drive 6,PS,1999,Racing,Atari,0.4,0.27,0,0.05,0.72,NA,NA,NA,NA,NA,NA
LEGO Racers,N64,1999,Racing,LEGO Media,0.51,0.18,0,0.01,0.71,NA,NA,NA,NA,NA,NA
WWF Attitude,N64,1999,Fighting,Acclaim Entertainment,0.57,0.13,0,0.01,0.71,NA,NA,NA,NA,NA,NA
Wild ARMs 2,PS,1999,Role-Playing,Sony Computer Entertainment,0.19,0.13,0.31,0.04,0.67,NA,NA,NA,NA,NA,NA
Pro Pinball: Big Race USA,PS,1999,Simulation,Take-Two Interactive,0.37,0.25,0,0.04,0.66,69,4,NA,NA,Cunning Developments,E
World of Dragon Warrior - Torneko: The Last Hope,PS,1999,Role-Playing,Enix Corporation,0.02,0.01,0.58,0.04,0.65,NA,NA,NA,NA,NA,NA
Tom Clancy's Rainbow Six,N64,1999,Shooter,Red Storm Entertainment,0.48,0.15,0,0.01,0.64,NA,NA,NA,NA,NA,NA
Castlevania,N64,1999,Platform,Konami Digital Entertainment,0.44,0.1,0.04,0.05,0.64,NA,NA,NA,NA,NA,NA
Rayman 2: The Great Escape,N64,1999,Platform,Ubisoft,0.4,0.22,0,0.02,0.64,NA,NA,NA,NA,NA,NA
Sim Theme Park,PS,1999,Strategy,Electronic Arts,0.35,0.24,0,0.04,0.63,NA,NA,NA,NA,NA,NA
Beetle Adventure Racing!,N64,1999,Racing,Electronic Arts,0.4,0.2,0,0.02,0.62,NA,NA,NA,NA,NA,NA
Bass Landing,PS,1999,Sports,ASCII Entertainment,0.21,0.14,0.23,0.04,0.62,NA,NA,NA,NA,NA,NA
Tomb Raider Chronicles,PS,1999,Action,Eidos Interactive,0.34,0.23,0,0.04,0.61,NA,NA,NA,NA,NA,NA
Madden NFL 2000,N64,1999,Sports,Electronic Arts,0.58,0.02,0,0,0.61,NA,NA,NA,NA,NA,NA
Ready 2 Rumble Boxing,N64,1999,Sports,Midway Games,0.47,0.11,0,0.01,0.59,NA,NA,NA,NA,NA,NA
Barbie: Race & Ride,PS,1999,Action,Sony Computer Entertainment,0.33,0.22,0,0.04,0.59,NA,NA,NA,NA,NA,NA
Parasite Eve II,PS,1999,Role-Playing,SquareSoft,0.32,0.22,0,0.04,0.58,79,14,9,77,SquareSoft,M
NFL Blitz 2000,N64,1999,Sports,Midway Games,0.55,0.02,0,0,0.58,NA,NA,NA,NA,NA,NA
Army Men: Sarge's Heroes,PS,1999,Action,3DO,0.31,0.21,0,0.04,0.56,NA,NA,NA,NA,NA,NA
Resident Evil 2,N64,1999,Action,Virgin Interactive,0.39,0.09,0.07,0.01,0.56,NA,NA,NA,NA,NA,NA
NBA Showtime: NBA on NBC,PS,1999,Sports,Midway Games,0.31,0.21,0,0.04,0.55,NA,NA,NA,NA,NA,NA
Fighting Force 2,PS,1999,Action,Eidos Interactive,0.31,0.21,0,0.04,0.55,NA,NA,NA,NA,NA,NA
SD Gundam G Generation Zero,PS,1999,Strategy,Namco Bandai Games,0,0,0.51,0.04,0.55,NA,NA,NA,NA,NA,NA
Medarot 2: Kabuto / Kuwagata Version,GB,1999,Role-Playing,Imagineer,0,0,0.54,0,0.54,NA,NA,NA,NA,NA,NA
Gauntlet Legends,N64,1999,Action,Midway Games,0.43,0.1,0,0.01,0.54,NA,NA,NA,NA,NA,NA
Pachi-Slot Aruze Oukoku 2,PS,1999,Misc,Aruze Corp,0,0,0.5,0.04,0.54,NA,NA,NA,NA,NA,NA
Gex 3: Deep Cover Gecko,PS,1999,Platform,Eidos Interactive,0.3,0.2,0,0.03,0.53,NA,NA,NA,NA,NA,NA
NASCAR 2000,N64,1999,Racing,Electronic Arts,0.49,0.03,0,0,0.53,NA,NA,NA,NA,NA,NA
Seaman,DC,1999,Simulation,Sega,0,0,0.52,0,0.52,82,24,8.4,16,Vivarium,T
The Grinch,PS,1999,Adventure,Konami Digital Entertainment,0.29,0.2,0,0.03,0.52,55,8,NA,NA,VU Games,E
Mission: Impossible,PS,1999,Action,Infogrames,0.29,0.2,0,0.03,0.52,NA,NA,NA,NA,NA,NA
Front Mission 3,PS,1999,Strategy,SquareSoft,0.1,0.07,0.31,0.03,0.52,NA,NA,NA,NA,NA,NA
Omega Boost,PS,1999,Shooter,Sony Computer Entertainment,0.17,0.11,0.2,0.03,0.52,NA,NA,NA,NA,NA,NA
Rugrats: Scavenger Hunt,N64,1999,Misc,THQ,0.41,0.09,0,0.01,0.51,NA,NA,NA,NA,NA,NA
International Superstar Soccer 2000 (All region sales),N64,1999,Sports,Konami Digital Entertainment,0.01,0.26,0.22,0.02,0.51,NA,NA,NA,NA,NA,NA
Die Hard Trilogy 2: Viva Las Vegas,PS,1999,Action,Fox Interactive,0.27,0.18,0,0.03,0.49,NA,NA,NA,NA,NA,NA
Yu-Gi-Oh! Forbidden Memories (JP sales),PS,1999,Role-Playing,Konami Digital Entertainment,0,0,0.45,0.03,0.48,NA,NA,NA,NA,NA,NA
ECW Hardcore Revolution,PS,1999,Fighting,Acclaim Entertainment,0.27,0.18,0,0.03,0.48,NA,NA,NA,NA,NA,NA
Harvest Moon 64,N64,1999,Simulation,Pack In Soft,0.25,0.06,0.11,0.06,0.48,NA,NA,NA,NA,NA,NA
Vigilante 8: 2nd Offense,PS,1999,Racing,Activision,0.27,0.18,0,0.03,0.48,NA,NA,NA,NA,NA,NA
NFL Xtreme 2,PS,1999,Sports,989 Studios,0.27,0.18,0,0.03,0.48,NA,NA,NA,NA,NA,NA
Momotarou Dentetsu V,PS,1999,Misc,Hudson Entertainment,0,0,0.44,0.03,0.47,NA,NA,NA,NA,NA,NA
MTV Music Generator,PS,1999,Misc,Codemasters,0.26,0.18,0,0.03,0.47,NA,NA,NA,NA,NA,NA
Razor Freestyle Scooter,PS,1999,Sports,Ubisoft,0.26,0.17,0,0.03,0.46,65,11,NA,NA,Shaba Games,E
Hydro Thunder,PS,1999,Racing,Midway Games,0.26,0.17,0,0.03,0.46,NA,NA,NA,NA,NA,NA
Bloody Roar II,PS,1999,Fighting,Virgin Interactive,0.25,0.17,0,0.03,0.46,NA,NA,NA,NA,NA,NA
Missile Command,PS,1999,Shooter,Atari,0.25,0.17,0,0.03,0.45,NA,NA,NA,NA,NA,NA
Final Fantasy Collection,PS,1999,Role-Playing,Square,0,0,0.42,0.03,0.45,NA,NA,NA,NA,NA,NA
NBA Live 2000,N64,1999,Sports,Electronic Arts,0.42,0.02,0,0,0.44,NA,NA,NA,NA,NA,NA
Chocobo Racing,PS,1999,Racing,SquareSoft,0.07,0.05,0.3,0.03,0.44,NA,NA,NA,NA,NA,NA
The X Files,PS,1999,Adventure,Sony Computer Entertainment,0.24,0.16,0,0.03,0.42,NA,NA,NA,NA,NA,NA
Arc the Lad III,PS,1999,Role-Playing,Sony Computer Entertainment,0,0,0.39,0.03,0.42,NA,NA,NA,NA,NA,NA
Jikkyou Powerful Pro Yakyuu 6,N64,1999,Sports,Konami Digital Entertainment,0,0,0.39,0.03,0.42,NA,NA,NA,NA,NA,NA
Sega Rally Championship 2,DC,1999,Racing,Sega,0,0,0.41,0,0.41,NA,NA,NA,NA,NA,NA
Grudge Warriors,PS,1999,Action,Take-Two Interactive,0.23,0.16,0,0.03,0.41,NA,NA,NA,NA,NA,NA
Ogre Battle 64: Person of Lordly Caliber,N64,1999,Role-Playing,Nintendo,0.1,0.02,0.25,0.04,0.41,NA,NA,NA,NA,NA,NA
Superman: The New Superman Adventures,N64,1999,Action,Titus,0.33,0.07,0,0,0.41,NA,NA,NA,NA,NA,NA
Densha De Go! 2,PS,1999,Simulation,Taito,0,0,0.38,0.03,0.41,NA,NA,NA,NA,NA,NA
NBA ShootOut 2000,PS,1999,Sports,989 Studios,0.22,0.15,0,0.03,0.4,NA,NA,NA,NA,NA,NA
NCAA GameBreaker 2000,PS,1999,Sports,989 Studios,0.22,0.15,0,0.03,0.4,NA,NA,NA,NA,NA,NA
NFL Quarterback Club 2000,N64,1999,Sports,Acclaim Entertainment,0.37,0.03,0,0,0.4,NA,NA,NA,NA,NA,NA
RR64: Ridge Racer 64,N64,1999,Racing,Nintendo,0.32,0.07,0,0,0.4,NA,NA,NA,NA,NA,NA
Bugs Bunny: Lost in Time,PS,1999,Platform,Infogrames,0.22,0.15,0,0.03,0.4,NA,NA,NA,NA,NA,NA
Road Rash: Jailbreak,PS,1999,Racing,Electronic Arts,0.22,0.15,0,0.03,0.4,NA,NA,NA,NA,NA,NA
You Don't Know Jack,PS,1999,Misc,Vivendi Games,0.22,0.15,0,0.03,0.4,NA,NA,NA,NA,NA,NA
All-Star Baseball 2000,N64,1999,Sports,Acclaim Entertainment,0.36,0.03,0,0,0.39,NA,NA,NA,NA,NA,NA
BattleTanx: Global Assault,N64,1999,Action,3DO,0.31,0.07,0,0,0.39,NA,NA,NA,NA,NA,NA
Tokimeki Memorial 2,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.36,0.03,0.39,NA,NA,NA,NA,NA,NA
MediEvil II,PS,1999,Action,Sony Computer Entertainment,0.21,0.14,0,0.02,0.38,NA,NA,NA,NA,NA,NA
NCAA Final Four 2000,PS,1999,Sports,989 Sports,0.21,0.14,0,0.02,0.38,NA,NA,NA,NA,NA,NA
Turok: Rage Wars,N64,1999,Shooter,Acclaim Entertainment,0.3,0.06,0,0,0.37,NA,NA,NA,NA,NA,NA
Bottom of the 9th,N64,1999,Sports,Konami Digital Entertainment,0.37,0,0,0,0.37,NA,NA,NA,NA,NA,NA
LEGO Racers,PS,1999,Racing,LEGO Media,0.2,0.14,0,0.02,0.36,NA,NA,NA,NA,NA,NA
J-League Pro Soccer Club o Tsukurou!,DC,1999,Sports,Sega,0,0,0.36,0,0.36,NA,NA,NA,NA,NA,NA
Lunar 2: Eternal Blue Complete,PS,1999,Role-Playing,Kadokawa Shoten,0.19,0.13,0,0.02,0.35,86,12,8.9,37,Game Arts,T
SoulCalibur,DC,1999,Fighting,Namco Bandai Games,0,0,0.34,0,0.34,98,24,8.8,200,Namco,T
WipEout 3,PS,1999,Racing,Psygnosis,0.19,0.13,0,0.02,0.34,89,14,8.5,15,Psygnosis,E
BeatMania Append GottaMix,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.31,0.02,0.33,NA,NA,NA,NA,NA,NA
World Stadium 3,PS,1999,Sports,Namco Bandai Games,0,0,0.31,0.02,0.33,NA,NA,NA,NA,NA,NA
Championship Bass,PS,1999,Sports,Electronic Arts,0.18,0.12,0,0.02,0.32,NA,NA,NA,NA,NA,NA
Harvest Moon: Back to Nature,PS,1999,Simulation,Ubisoft,0.11,0.07,0.12,0.02,0.32,82,6,9.3,78,Victor Interactive Software,E
No.1 Muscle Ranking - Kinniku Banzuke Vol. 1: Oregasaikyouno Otokoda!,PS,1999,Sports,Konami Digital Entertainment,0,0,0.3,0.02,0.32,NA,NA,NA,NA,NA,NA
Virtua Striker 2,DC,1999,Sports,Sega,0,0,0.32,0,0.32,NA,NA,NA,NA,NA,NA
Mario Golf,GB,1999,Action,Nintendo,0,0,0.31,0,0.31,NA,NA,NA,NA,NA,NA
Super Robot Taisen Complete Box,PS,1999,Strategy,Banpresto,0,0,0.29,0.02,0.31,NA,NA,NA,NA,NA,NA
Hot Wheels Turbo Racing,N64,1999,Racing,Electronic Arts,0.25,0.06,0,0,0.31,NA,NA,NA,NA,NA,NA
Bass Hunter 64,N64,1999,Sports,Take-Two Interactive,0.25,0.06,0,0,0.31,NA,NA,NA,NA,NA,NA
40 Winks,PS,1999,Platform,GT Interactive,0.17,0.12,0,0.02,0.31,NA,NA,NA,NA,NA,NA
A Collection of Classic Games from the Intellivision,PS,1999,Misc,Activision,0.17,0.12,0,0.02,0.31,NA,NA,NA,NA,NA,NA
Quake II,N64,1999,Shooter,Activision,0.24,0.06,0,0,0.3,NA,NA,NA,NA,NA,NA
Monster Truck Madness 64,N64,1999,Racing,Take-Two Interactive,0.24,0.06,0,0,0.3,NA,NA,NA,NA,NA,NA
Hamster Tarou,GB,1999,Simulation,Jorudan,0,0,0.3,0,0.3,NA,NA,NA,NA,NA,NA
Fisherman's Bait 2: Big Ol' Bass,PS,1999,Sports,Konami Digital Entertainment,0.16,0.11,0,0.02,0.29,NA,NA,NA,NA,NA,NA
Jeremy McGrath Supercross 2000,N64,1999,Racing,Acclaim Entertainment,0.23,0.06,0,0,0.29,NA,NA,NA,NA,NA,NA
Supercross 2000,N64,1999,Racing,Electronic Arts,0.23,0.06,0,0,0.29,NA,NA,NA,NA,NA,NA
Ken Griffey Jr.'s Slugfest,N64,1999,Sports,Nintendo,0.23,0.06,0,0,0.29,NA,NA,NA,NA,NA,NA
The New Tetris,N64,1999,Puzzle,Nintendo,0.22,0.05,0.02,0,0.29,NA,NA,NA,NA,NA,NA
Xena: Warrior Princess - The Talisman of Fate,N64,1999,Fighting,Titus,0.23,0.06,0,0,0.29,NA,NA,NA,NA,NA,NA
Tomba! 2: The Evil Swine Return,PS,1999,Platform,Sony Computer Entertainment,0.16,0.11,0,0.02,0.29,NA,NA,NA,NA,NA,NA
BeatMania Append 4thMix: The beat goes on,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.27,0.02,0.29,NA,NA,NA,NA,NA,NA
Digimon Adventure: Anode Tamer,WS,1999,Role-Playing,Namco Bandai Games,0,0,0.28,0,0.28,NA,NA,NA,NA,NA,NA
Triple Play 2000,N64,1999,Sports,Electronic Arts,0.27,0.01,0,0,0.28,NA,NA,NA,NA,NA,NA
Shadow Man,N64,1999,Action,Acclaim Entertainment,0.18,0.08,0,0.01,0.27,NA,NA,NA,NA,NA,NA
Command & Conquer,N64,1999,Strategy,Nintendo,0.22,0.05,0,0,0.27,NA,NA,NA,NA,NA,NA
Superbike 2000,PS,1999,Racing,Electronic Arts,0.15,0.1,0,0.02,0.27,NA,NA,NA,NA,NA,NA
Alundra 2: A New Legend Begins,PS,1999,Role-Playing,Activision,0.15,0.1,0,0.02,0.27,NA,NA,NA,NA,NA,NA
Jikkyou Powerful Pro Yakyuu '99 Ketteiban,PS,1999,Sports,Konami Digital Entertainment,0,0,0.25,0.02,0.26,NA,NA,NA,NA,NA,NA
Bust A Groove 2,PS,1999,Misc,Enix Corporation,0.04,0.03,0.18,0.02,0.26,66,8,8.9,35,Metro,E
Armorines: Project S.W.A.R.M.,N64,1999,Shooter,Acclaim Entertainment,0.21,0.05,0,0,0.26,NA,NA,NA,NA,NA,NA
Duke Nukem: Zero Hour,N64,1999,Shooter,GT Interactive,0.21,0.05,0,0,0.26,NA,NA,NA,NA,NA,NA
Armored Core: Master of Arena,PS,1999,Simulation,From Software,0.07,0.05,0.13,0.02,0.26,NA,NA,NA,NA,NA,NA
Fire Emblem: Thracia 776,SNES,1999,Strategy,Nintendo,0,0,0.26,0,0.26,NA,NA,NA,NA,NA,NA
NHL Rock the Rink,PS,1999,Sports,Electronic Arts,0.14,0.1,0,0.02,0.26,NA,NA,NA,NA,NA,NA
Crusaders of Might and Magic,PS,1999,Role-Playing,3DO,0.14,0.1,0,0.02,0.25,NA,NA,NA,NA,NA,NA
Scrabble,PS,1999,Misc,Ubisoft,0.14,0.1,0,0.02,0.25,NA,NA,NA,NA,NA,NA
NBA Courtside 2 featuring Kobe Bryant,N64,1999,Sports,Nintendo,0.2,0.05,0,0,0.25,NA,NA,NA,NA,NA,NA
Hybrid Heaven,N64,1999,Role-Playing,Konami Digital Entertainment,0.16,0.04,0.05,0,0.25,NA,NA,NA,NA,NA,NA
NBA Showtime: NBA on NBC,N64,1999,Sports,Midway Games,0.23,0.02,0,0,0.25,NA,NA,NA,NA,NA,NA
Grandia,PS,1999,Role-Playing,Ubisoft,0.14,0.09,0,0.02,0.25,89,14,6.6,77,Game Arts,E
Dune 2000,PS,1999,Strategy,Electronic Arts,0.14,0.09,0,0.02,0.25,NA,NA,NA,NA,NA,NA
Guitar Freaks,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.23,0.02,0.24,NA,NA,NA,NA,NA,NA
Paperboy,N64,1999,Action,Midway Games,0.19,0.05,0,0,0.24,NA,NA,NA,NA,NA,NA
South Park: Chef's Luv Shack,N64,1999,Misc,Acclaim Entertainment,0.19,0.05,0,0,0.24,NA,NA,NA,NA,NA,NA
Road Rash 64,N64,1999,Racing,THQ,0.19,0.05,0,0,0.24,NA,NA,NA,NA,NA,NA
Pro Yakyuu Team o Tsukurou!,DC,1999,Sports,Sega,0,0,0.23,0,0.23,NA,NA,NA,NA,NA,NA
Super Robot Taisen F Kanketsuhen,PS,1999,Strategy,Banpresto,0,0,0.21,0.01,0.23,NA,NA,NA,NA,NA,NA
