Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Hermie Hopperhead: Scrap Panic,PS,1995,Platform,Sony Computer Entertainment,0,0,0.02,0,0.03,NA,NA,NA,NA,NA,NA
Captain Tsubasa J: The Way to World Youth,SNES,1995,Sports,Namco Bandai Games,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Doki Oki,PS,1995,Adventure,Banpresto,0,0,0.02,0,0.03,NA,NA,NA,NA,NA,NA
America Oudan Ultra-Quiz,SAT,1995,Misc,Victor Interactive,0,0,0.02,0,0.02,NA,NA,NA,NA,NA,NA
Aquanaut's Holiday,PS,1995,Adventure,Sony Computer Entertainment,0.01,0.01,0,0,0.02,NA,NA,NA,NA,NA,NA
Sotsugyou II: Neo Generation Special,3DO,1995,Simulation,Imageworks,0,0,0.02,0,0.02,NA,NA,NA,NA,NA,NA
You Don't Know Jack,PC,1995,Misc,Vivendi Games,0.02,0,0,0,0.02,NA,NA,NA,NA,NA,NA
Ginga Fukei Densetsu: Sapphire,TG16,1995,Shooter,Hudson Soft,0,0,0.02,0,0.02,NA,NA,NA,NA,NA,NA
Super Dodge Ball,NG,1995,Sports,Technos Japan Corporation,0,0,0.02,0,0.02,NA,NA,NA,NA,NA,NA
Psychic Detective,PS,1995,Adventure,Electronic Arts,0.01,0,0,0,0.01,NA,NA,NA,NA,NA,NA
