Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Capcom's Soccer Shootout,SNES,1993,Sports,Nintendo,0,0,0.8,0,0.8,NA,NA,NA,NA,NA,NA
Torneko no Daibouken: Fushigi no Dungeon,SNES,1993,Role-Playing,ChunSoft,0,0,0.78,0,0.78,NA,NA,NA,NA,NA,NA
Dragon Ball Z: Ultime Menace,SNES,1993,Fighting,Namco Bandai Games,0,0,0.73,0,0.73,NA,NA,NA,NA,NA,NA
J-League Soccer: Prime Goal,SNES,1993,Sports,Namco Bandai Games,0,0,0.69,0,0.69,NA,NA,NA,NA,NA,NA
Nobunaga no Yabou: Haouden,SNES,1993,Strategy,Tecmo Koei,0.3,0,0.32,0,0.62,NA,NA,NA,NA,NA,NA
Mega Man X2,SNES,1993,Platform,Laguna,0.09,0.02,0.45,0,0.56,NA,NA,NA,NA,NA,NA
Virtual Soccer,SNES,1993,Sports,Hudson Soft,0,0,0.53,0,0.53,NA,NA,NA,NA,NA,NA
Winning Post,SNES,1993,Sports,Tecmo Koei,0,0,0.53,0,0.53,NA,NA,NA,NA,NA,NA
Mega Man 6,NES,1993,Platform,Capcom,0.28,0.07,0.16,0.01,0.52,NA,NA,NA,NA,NA,NA
Mario & Wario,SNES,1993,Puzzle,Nintendo,0,0,0.49,0,0.49,NA,NA,NA,NA,NA,NA
Crayon Shin-Chan: Arashi o Yobu Enji,SNES,1993,Platform,Namco Bandai Games,0,0,0.46,0,0.46,NA,NA,NA,NA,NA,NA
Fatal Fury 2,SNES,1993,Fighting,Takara,0,0,0.45,0,0.45,NA,NA,NA,NA,NA,NA
Yuu Yuu Hakusho,SNES,1993,Fighting,Namco Bandai Games,0,0,0.36,0,0.36,NA,NA,NA,NA,NA,NA
Jurassic Park,NES,1993,Action,Ocean,0.25,0.1,0,0.01,0.36,NA,NA,NA,NA,NA,NA
Stunt Race FX,SNES,1993,Racing,Nintendo,0,0,0.35,0,0.35,NA,NA,NA,NA,NA,NA
Shin Momotarou Densetsu,SNES,1993,Role-Playing,Hudson Soft,0,0,0.32,0,0.32,NA,NA,NA,NA,NA,NA
Ganbare Goemon 2: Kiteretsu Shougun Magginesu,SNES,1993,Platform,Konami Digital Entertainment,0,0,0.31,0,0.31,NA,NA,NA,NA,NA,NA
Bishoujo Senshi Sailormoon R,SNES,1993,Fighting,Namco Bandai Games,0,0,0.27,0,0.27,NA,NA,NA,NA,NA,NA
Sailor Moon,SNES,1993,Action,Namco Bandai Games,0,0,0.22,0,0.22,NA,NA,NA,NA,NA,NA
Jissen Pachi-Slot Hisshouhou,SNES,1993,Misc,Sammy Corporation,0,0,0.19,0,0.19,NA,NA,NA,NA,NA,NA
Shining Force II,GEN,1993,Strategy,Sega,0,0,0.19,0,0.19,NA,NA,NA,NA,NA,NA
Thoroughbred Breeder,SNES,1993,Simulation,Hect,0,0,0.19,0,0.19,NA,NA,NA,NA,NA,NA
Mega Man Soccer,SNES,1993,Sports,Capcom,0.04,0.01,0.13,0,0.18,NA,NA,NA,NA,NA,NA
Super Power League,SNES,1993,Sports,Hudson Soft,0,0,0.17,0,0.17,NA,NA,NA,NA,NA,NA
Super Street Fighter II,GEN,1993,Fighting,Capcom,0,0,0.15,0,0.15,NA,NA,NA,NA,NA,NA
The King of Fighters '94 (CD),NG,1993,Fighting,SNK,0,0,0.14,0,0.14,NA,NA,NA,NA,NA,NA
Illusion of Gaia,SNES,1993,Role-Playing,Nintendo,0,0,0.13,0,0.13,NA,NA,NA,NA,NA,NA
Harukanaru Augusta 2: Masters,SNES,1993,Sports,T&E Soft,0,0,0.12,0,0.12,NA,NA,NA,NA,NA,NA
Classic Road,SNES,1993,Sports,Victor Interactive,0,0,0.11,0,0.11,NA,NA,NA,NA,NA,NA
Ranma 1/2: Akanekodan Teki Hihou,SNES,1993,Role-Playing,TOHO,0,0,0.11,0,0.11,NA,NA,NA,NA,NA,NA
Lethal Enforcers,SNES,1993,Shooter,Konami Digital Entertainment,0,0,0.09,0,0.09,NA,NA,NA,NA,NA,NA
Ecco: The Tides of Time,GEN,1993,Adventure,Sega,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Street Fighter II': Special Champion Edition (JP weekly sales),GEN,1993,Action,Capcom,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Samurai Shodown,NG,1993,Fighting,SNK,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Ninja Warriors,SNES,1993,Action,Titus,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Streets of Rage 3,GEN,1993,Action,Sega,0,0,0.07,0,0.07,NA,NA,NA,NA,NA,NA
Super Mahjong 2: Honkaku 4Jin Uchi,SNES,1993,Misc,Imax,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
Pop'n TwinBee: Rainbow Bell Adventure,SNES,1993,Platform,Konami Digital Entertainment,0,0,0.06,0,0.06,NA,NA,NA,NA,NA,NA
Doraemon 2: Nobita no Toizurando Daibouken,SNES,1993,Role-Playing,Epoch,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Dynamite Headdy,GEN,1993,Platform,Sega,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Pachinko Wars II,SNES,1993,Misc,Coconuts Japan,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Keiba Eight Special,SNES,1993,Sports,Misawa,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
Beyond Oasis,GEN,1993,Role-Playing,Sega,0,0,0.05,0,0.05,NA,NA,NA,NA,NA,NA
NA,GEN,1993,NA,Acclaim Entertainment,0,0,0.03,0,0.03,NA,NA,NA,NA,NA,NA
Rock N' Roll Racing,SNES,1993,Racing,Interplay,0,0,0.01,0,0.01,NA,NA,NA,NA,NA,NA
